model_id,sae_release,model_depth,layer_depth_fraction,layer_stage,layer,feature_id,activation_count,activation_frequency,mean_all_activation,mean_magnitude,mean_positive_activation,max_activation,top20_mean_activation,top100_mean_activation,activation_gini,document_frequency,mean_token_peak,global_dominance_score,policy_specific_score,layer_unique_score,max_cross_layer_decoder_cosine,ranking_family,rank,score,catalog_key,decoder_tensor_key,causal_badge,best_proxy_x,best_proxy_test_auc,best_proxy_validated_auc,best_proxy_contrast,generated_name,generated_rationale,template_summary,semantic_tag,best_proxy_y,faithfulness_score,boundary_text
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,6150,57,0.019716361120719474,1.320175,1.320175,66.95835474917763,90.203094,86.10718536376953,38.166263580322266,0.9841785402843151,35,86.79959928072415,1.320175102284028,84.40946500204872,28.09252909595128,0.6671874523162842,policy_specific,3,84.40946500204872,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_6150|policy_specific,layer_24_feature_6150,,interpretability,0.5,0.4985875706214689,0.0,California Medical Privacy Laws,The feature activates when the text discusses California's laws regarding patient privacy and medical information.,"requires that physicians provide information that a reasonable person in the patient’s position would need for informed consent to a proposed course of | the public, for the purposes of evaluating suitability for that agency’s acquisition and procurement. AISI’s responsibilities do | C. California’s Patient Privacy and Autonomy Laws Vast quantities of patient data underlie the massive growth in the health AI sector. Data is used to build and train AI and to render decisions that impact health services. Developers and entities that use AI in healthcare should carefully monitor training data, inputs, and outputs to ensure respect for Californians’ rights to medical privacy. California state medical privacy laws provide protections that are, in some cases, more stringent than federal health privacy laws like HIPAA (the Health Insurance Portability and Accountability Act of 1996, 45 C.F.R. Parts 160 and 164).11 The Confidentiality of Medical Information Act (CMIA) and the Information Practices Act govern use and disclosure of Californians’ medical information. Covered entities must preserve confidentiality of patients’ medical information and ensure that patients have access to that information. (Civ. Code, §§ 56.10, 56.26, 1798.25.) Sensitive information, including mental and behavioral healthcare and reproductive and sexual healthcare (e.g., abortion and gender affirming care), receive heightened protections. (Civ. Code, § 56.05, subd. (s).) Medical privacy laws apply to governmental healthcare agencies,12 medical providers, and insurance plans, as well as businesses that offer software or hardware to consumers for the purposes of managing medical information, diagnosis or treatment, or management of medical conditions, via mobile applications or other related devices. (Civ. Code, § 56.06, subds. (a), (b).) California law requires that physicians provide information that a reasonable person in the patient’ | 3.3. Managing Risks to AI Safety, Security, and Trustworthiness. (a) Current and near-future AI systems could pose significant safety, security, and trustworthiness risks, including those stemming from deliberate misuse and accidents. Across many technological domains, the United States has historically led the world not only in advancing capabilities, but also in developing the tests, standards, and norms that underpin reliable and beneficial global adoption. The United States approach to AI should be no different, and proactively constructing testing infrastructure to assess and mitigate AI risks will be essential to realizing AI’s positive potential and to preserving United States AI leadership. (b) It is the policy of the United States Government to pursue new technical and policy tools that address the potential challenges posed by AI. These tools include processes for reliably testing AI models’ applicability to harmful tasks and deeper partnerships with institutions in industry, academia, and civil society capable of advancing research related to AI safety, security, and trustworthiness. (c) Commerce, acting through the AI Safety Institute (AISI) within the National Institute of Standards and Technology (NIST), shall serve as the primary United States Government point of contact with private sector AI developers to facilitate voluntary pre- and post-public deployment testing for safety, security, and trustworthiness of frontier AI models. In coordination with relevant agencies as appropriate, Commerce shall establish an enduring capability to lead voluntary unclassified pre-deployment safety testing of frontier AI models on behalf of the United States Government, including assessments of risks relating to cybersecurity, biosecurity, chemical weapons, system autonomy, and other risks as appropriate (not including nuclear risk, the assessment of which shall be led by DOE). Voluntary unclassified safety testing shall also, as appropriate, address risks to human rights, civil rights, and civil liberties, such as those related to privacy, discrimination and bias, freedom of expression, and the safety of individuals and groups. Other agencies, as identified in subsection 3.3(f) of this section, shall establish enduring capabilities to perform complementary voluntary classified testing in appropriate areas of expertise. The directives set forth in this subsection are consistent with broader taskings on AI safety in section 4 of Executive Order 14110, and provide additional clarity on agencies’ respective roles and responsibilities. (d) Nothing in this subsection shall inhibit agencies from performing their own evaluations of AI systems, including tests performed before those systems are released to the public, for the purposes of evaluating suitability for that agency’",semantic,bias,0.6666666666666666,The feature should stay low when the text discusses general AI safety or national security applications of AI.
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,15613,85,0.02940159114493255,0.9002721,0.9002721,30.619841452205883,100.440674,85.85572814941406,26.026870727539062,0.9873386601633448,23,89.68066171499399,0.9002720593004151,83.33143313291451,37.18616706349556,0.5537558197975159,policy_specific,4,83.33143313291451,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_15613|policy_specific,layer_24_feature_15613,,interpretability,0.4986301369863014,0.5,0.0,Strategic Priority,The feature activates when the text mentions a strategic priority within a policy document.,"3 Strategic Priority: Training Artificial Intelligence Experts and Increasing Employment in the Field Institution Responsible for Action: Council of Higher Education Relevant Institution | 2 Strategic Priority: Training Artificial Intelligence Experts and Increasing Employment in the Field Institution Responsible for Action: Ministry of National Education Relevant Institution | the field of AI to Turkey will be implemented under the TechVisa Program. No. 2 Strategic Priority: Training Artificial Intelligence Experts and Increasing Employment in the Field Institution Responsible for Action: Scientific and Technological Research Council of Turkey (TÜBİTAK) Relevant Institution: Ministry of Labor and Social Security, Ministry of Industry and Technology, Presidential Human Resources Office, Presidency for Turks Abroad and Related Communities Action Name: Action 1.2_In order to increase the competent workforce in the field of AI, the amount of support for the International Leader/Young Researchers and Industry Doctorate Program and the number of researchers benefiting from these programs will be increased. No. 3 Strategic Priority: Training Artificial Intelligence Experts and Increasing Employment in the | prepared. No. 11 Strategic Priority: Training Artificial Intelligence Experts and Increasing Employment in the Field Institution Responsible for Action: Ministry of National Education Relevant Institution: Presidential Human Resources Office, Scientific and Technological Research Council of Turkey (TÜBİTAK), Universities, Council of Higher Education Action Name: Action 1.11_Quotas for graduate education abroad with government scholarships in the field of AI will be increased. No. 12 Strategic Priority: Training Artificial Intelligence Experts and Increasing Employment in the Field Institution Responsible for Action: Ministry of National Education Relevant Institution: Presidential Human Resources Office, Ministry of Labor and Social Security, Ministry of Industry and Technology Action Name: Action 1.12_The curricula of existing relevant courses will be improved in the axis of algorithmic thinking, AI technologies and ethical principles, and digital content will be prepared within the framework",semantic,interpretability,0.6666666666666666,The feature should stay low when the text does not discuss policy priorities or focuses on general topics unrelated to policy.
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,11636,453,0.15669318574887584,5.451938,5.451938,34.79371464541943,119.08683,98.53250885009766,88.1938247680664,0.9262608691799334,162,91.25070079858752,5.451937991828088,83.09313613854656,61.247904024638935,0.26290056109428406,policy_specific,5,83.09313613854656,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_11636|policy_specific,layer_24_feature_11636,,transparency,0.5045286125977769,0.5129762976297629,1.2012879156297254,during specified periods,"The feature activates when the text mentions a timeframe or period of time, especially in the context of regulations or restrictions.","Also, during the meeting, the EU side emphasized the inadequacy of relying on | Practices that Increase Interoperability, Transparency, and Public Access. During market research, pre-solicitation, and evaluation, agencies | during the meeting, the EU side emphasized the inadequacy of relying on other legal frameworks, for example, on the Council of Europe Framework Convention on Artificial Intelligence and Human Rights, Democracy and the Rule of Law as an alternative to the transposition of the EU Regulation. At the same time, there were no requirements from the EU regarding the terms of entry into force of provisions identical to the Regulation. Accordingly, we may leave some flexibility as to when and which provisions come into effect. At the same time, this possibility of phased implementation should not lead to cases where certain provisions of the EU Regulation that we do not immediately introduce into national regulation | Prioritize Vendor Practices that Increase Interoperability, Transparency, and Public Access. During market research, pre-solicitation, and evaluation, agencies should assess vendor approaches to interoperability, specifically as it pertains to data sharing, data portability, and model portability within different executive branch agency environments. Emphasizing the strategic value of data access and the importance of data management can help to minimize the risks of vendor lock-in, high switching costs in the event of switching vendors in future",semantic,transparency,0.5,The feature should stay low when the text discusses general concepts or timelines without specifying a particular period.
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,10053,510,0.17640954686959529,2.6647239,2.6647239,15.105327052696078,122.92375,98.11122131347656,48.576900482177734,0.9196201966357258,148,95.2255126953125,2.6647239006831542,80.80346521874358,61.28568451470258,0.24154633283615112,policy_specific,6,80.80346521874358,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_10053|policy_specific,layer_24_feature_10053,,interpretability,0.4986301369863014,0.5186440677966102,0.2591619658888432,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,10006,230,0.07955724662746455,1.4912446,1.4912446,18.744295601222827,102.79211,87.32135772705078,36.21388626098633,0.9670003661577476,83,95.6402599628155,1.4912445480045833,80.37431093451474,49.52928048623705,0.3837672770023346,policy_specific,7,80.37431093451474,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_10006|policy_specific,layer_24_feature_10006,,discrimination,0.5356000000000001,0.49850746268656715,1.751008615261171,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,3953,456,0.1577308889657558,9.023442,9.023442,57.20783220257675,113.47997,94.53179168701172,82.96249389648438,0.8810836139054892,160,89.93623903062608,9.023442229116222,79.62120814869371,23.808095761950714,0.7009829878807068,policy_specific,8,79.62120814869371,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_3953|policy_specific,layer_24_feature_3953,,discrimination,0.5081142857142857,0.5071115013169446,0.47829148827529533,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,12159,329,0.11380145278450363,3.1113224,3.1113224,27.3399179568769,100.21831,89.61665344238281,63.75019073486328,0.94012488693489,130,90.49460556927849,3.1113223825017293,79.41814808695426,18.337886252247387,0.7690970301628113,policy_specific,9,79.41814808695426,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_12159|policy_specific,layer_24_feature_12159,,interpretability,0.5475342465753424,0.4985875706214689,1.518813417668928,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,5003,354,0.12244897959183673,3.014527,3.014527,24.61863855049435,97.54416,89.94236755371094,71.13328552246094,0.9503719237768219,106,88.20599704318576,3.0145271694482876,78.9290164246851,23.91230019364864,0.6970404386520386,policy_specific,10,78.9290164246851,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_5003|policy_specific,layer_24_feature_5003,,interpretability,0.4958904109589041,0.4943502824858757,4.770968253152413,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,7339,303,0.1048080249048772,1.8155825,1.8155825,17.32293439304868,111.03577,87.31877136230469,38.14764404296875,0.9498859118216318,119,93.7605660756429,1.8155825392921998,78.16706339870098,34.39551113068384,0.5599743723869324,policy_specific,11,78.16706339870098,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_7339|policy_specific,layer_24_feature_7339,,interpretability,0.49726027397260275,0.4957627118644068,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2930,941,0.325492909028018,10.334129,10.334129,31.749169766206165,126.72947,115.4333724975586,102.47268676757812,0.8595376059202322,268,98.51592154398452,10.334129626426842,77.86062828441344,72.67201944833128,0.06663969904184341,policy_specific,12,77.86062828441344,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2930|policy_specific,layer_24_feature_2930,,transparency,0.518423219431865,0.4895989598959896,0.6573478637203094,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,12254,545,0.18851608439986164,3.913421,3.913421,20.7590829271789,102.89628,93.70438385009766,70.20291900634766,0.9176617811697748,158,93.32834587097167,3.9134210291637843,76.03960031557561,19.611401514905772,0.7420896291732788,policy_specific,13,76.03960031557561,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_12254|policy_specific,layer_24_feature_12254,,privacy,0.5142128279883381,0.5389016018306636,1.2920663158966463,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,16013,686,0.23728813559322035,3.603337,3.603337,15.18549135614067,106.31349,96.89006042480469,68.80481719970703,0.901925950476621,115,93.22926554960362,3.6033369319655826,73.89919862908832,60.26277846126924,0.18452730774879456,policy_specific,14,73.89919862908832,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_16013|policy_specific,layer_24_feature_16013,,interpretability,0.4958904109589041,0.4971751412429379,4.755428648831551,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,7712,215,0.07436873054306468,3.356097,3.356097,45.12779796511628,84.39219,79.19200134277344,72.18970489501953,0.9525992262358469,90,82.73291778564453,3.3560970468695954,73.3025927337467,47.64218983277682,0.3500613272190094,policy_specific,15,73.3025927337467,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_7712|policy_specific,layer_24_feature_7712,,interpretability,0.4986301369863014,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,14770,481,0.1663784157730889,3.9308996,3.9308996,23.62625877079002,95.791336,87.2359848022461,75.33279418945312,0.9257875989485782,163,87.55628797743056,3.9308995049290902,72.72179985244313,14.533847802736709,0.8001445531845093,policy_specific,16,72.72179985244313,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_14770|policy_specific,layer_24_feature_14770,,discrimination,0.5185142857142857,0.49701492537313435,-0.016240654922113185,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,1535,224,0.0774818401937046,1.9368901,1.9368901,24.99798801967076,85.57062,78.52092742919922,49.6251106262207,0.9660723378396708,95,82.7431640625,1.9368901129042722,72.43698147826852,47.305003530000725,0.3469495475292206,policy_specific,17,72.43698147826852,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_1535|policy_specific,layer_24_feature_1535,,discrimination,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2929,291,0.10065721203735732,3.6970062,3.6970062,36.72867670747423,87.04497,79.83078002929688,72.50550079345703,0.9454014837294971,135,83.48564338684082,3.6970061991957803,71.7952362767803,17.22918845259361,0.7600232362747192,policy_specific,18,71.7952362767803,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2929|policy_specific,layer_24_feature_2929,,privacy,0.5,0.4969040247678019,0.3578935981317379,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2664,193,0.06675890695261155,1.0037514,1.0037514,15.035468699400907,88.557526,76.77144622802734,24.66851234436035,0.9711690266527868,94,88.5052719116211,1.0037514558922085,71.64626839267305,19.484783935263714,0.7280418872833252,policy_specific,19,71.64626839267305,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2664|policy_specific,layer_24_feature_2664,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2502,637,0.22033898305084745,5.121889,5.121889,23.245497387656986,107.46608,91.59131622314453,80.86715698242188,0.9061333492287398,186,88.70191802978516,5.1218892549074715,71.41017875024828,58.41429369379393,0.18198925256729126,policy_specific,20,71.41017875024828,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2502|policy_specific,layer_24_feature_2502,,interpretability,0.4945205479452055,0.4915254237288136,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2204,473,0.16361120719474231,4.3394165,4.3394165,26.52273346656977,96.3749,85.0307846069336,68.32257843017578,0.9153325503840772,132,87.19597710503473,4.339416440569872,71.11879528867708,35.096646059827236,0.5065067410469055,policy_specific,21,71.11879528867708,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2204|policy_specific,layer_24_feature_2204,,interpretability,0.4945205479452055,0.4985875706214689,-1.4423951266104715,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,4172,337,0.11656866136285023,1.9617321,1.9617321,16.828984201131306,102.47797,79.49977111816406,34.885963439941406,0.9352007375700931,111,91.56556447347005,1.9617321604224316,70.23258922026669,20.196295876580546,0.7124369740486145,policy_specific,22,70.23258922026669,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_4172|policy_specific,layer_24_feature_4172,,interpretability,0.4986301369863014,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,8628,279,0.09650639916983743,1.4396051,1.4396051,14.917198700716845,94.818306,77.68562316894531,29.68490982055664,0.9508060218406852,113,88.6977128982544,1.4396051323071601,70.18846340964551,28.525530393822,0.5935866236686707,policy_specific,23,70.18846340964551,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_8628|policy_specific,layer_24_feature_8628,,transparency,0.5178571428571429,0.5,-0.3644882325203188,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2739,483,0.16707021791767554,3.378861,3.378861,20.224196913819874,94.0252,83.66098022460938,54.36171340942383,0.910108819155984,159,87.40966110229492,3.3788609856018677,69.68372202727754,15.57382684707532,0.7765069603919983,policy_specific,24,69.68372202727754,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2739|policy_specific,layer_24_feature_2739,,interpretability,0.4958904109589041,0.4985875706214689,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,9722,522,0.18056035973711518,3.5947425,3.5947425,19.908813008860154,95.10742,85.02328491210938,61.26136779785156,0.9151908261592291,127,89.81174011230469,3.5947424388187477,69.67145000234767,27.9521771896155,0.5988001227378845,policy_specific,25,69.67145000234767,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_9722|policy_specific,layer_24_feature_9722,,discrimination,0.5185142857142857,0.5,0.5282433672649104,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,6257,443,0.15323417502594258,6.502058,6.502058,42.43216527934537,87.43138,81.26541137695312,75.88604736328125,0.9081484687102571,141,86.0454330444336,6.502057841144932,68.81277310646186,11.261262005102283,0.8363492488861084,policy_specific,26,68.81277310646186,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_6257|policy_specific,layer_24_feature_6257,,interpretability,0.49726027397260275,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,12665,413,0.14285714285714285,2.413143,2.413143,16.892001172820823,102.52685,79.96646118164062,46.90829086303711,0.9329979595959813,130,97.17930908203125,2.4131430246886887,68.54268101283482,25.427095266878624,0.6290326714515686,policy_specific,27,68.54268101283482,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_12665|policy_specific,layer_24_feature_12665,,rights_violation,0.5,0.5080645161290323,0.30151999117148043,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,10987,799,0.27637495676236595,14.3396,14.3396,51.88458229036296,100.892044,94.67076110839844,85.72209930419922,0.8039137529565058,207,89.20466530539773,14.33959918713248,68.50613360040455,45.7834455182142,0.33168837428092957,policy_specific,28,68.50613360040455,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_10987|policy_specific,layer_24_feature_10987,,privacy,0.5037809766763849,0.4986875757167856,-0.8824787056602245,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,16270,253,0.087512971290211,4.72043,4.72043,53.93977349925889,80.40231,75.03997802734375,67.60348510742188,0.9271040699578422,124,0.0,4.720429849641127,68.47300658461876,58.39783763341321,0.1471407413482666,policy_specific,29,68.47300658461876,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_16270|policy_specific,layer_24_feature_16270,,discrimination,0.5312,0.5093942054433714,2.093823776012514,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,2092,371,0.12832929782082325,1.7723334,1.7723334,13.810824576735175,94.25143,78.4382553100586,34.498043060302734,0.937751443860887,125,89.78129069010417,1.7723334202589935,68.37232908382832,45.429365764565254,0.3355591893196106,policy_specific,30,68.37232908382832,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_2092|policy_specific,layer_24_feature_2092,,interpretability,0.4986301369863014,0.5,1.513743885776453,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,4112,270,0.09339328951919751,2.4993503,2.4993503,26.761561414930554,82.46498,74.07814025878906,57.33318328857422,0.9534292373920575,122,0.0,2.499350253210394,67.15973905855626,12.988907398332024,0.8065968155860901,policy_specific,31,67.15973905855626,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_4112|policy_specific,layer_24_feature_4112,,transparency,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,4824,747,0.2583881010031131,6.32453,6.32453,24.476863181894245,98.06551,89.86836242675781,80.92236328125,0.8731933760990447,189,87.68165274227367,6.32453019608267,66.64744691904835,51.077123196418846,0.233622208237648,policy_specific,32,66.64744691904835,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_4824|policy_specific,layer_24_feature_4824,,bias,0.5091470134450078,0.49691358024691357,0.500195024025381,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,4876,619,0.21411276374956761,4.3479967,4.3479967,20.307041346930532,89.099075,82.91116333007812,64.87152099609375,0.8908291378294394,176,86.35506248474121,4.347996746368039,65.15882500378329,40.00921139385323,0.3859740197658539,policy_specific,33,65.15882500378329,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_4876|policy_specific,layer_24_feature_4876,,interpretability,0.49726027397260275,0.4985875706214689,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,7268,678,0.23452092701487376,3.6305544,3.6305544,15.480726574022862,100.6668,84.52503967285156,60.67815399169922,0.8899458655684124,207,87.45670526677912,3.630554347003632,64.70214901280542,15.735269807550607,0.7568045258522034,policy_specific,34,64.70214901280542,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_7268|policy_specific,layer_24_feature_7268,,privacy,0.5126184402332362,0.5078408937945889,0.3588246174774836,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,15941,205,0.07090971982013144,1.798219,1.798219,25.35927258003049,75.275665,69.62962341308594,46.15855026245117,0.9664111568818835,72,0.0,1.798218913492304,64.69220632568275,12.867124588136338,0.8011023998260498,policy_specific,35,64.69220632568275,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_15941|policy_specific,layer_24_feature_15941,,bias,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,8251,228,0.0788654444828779,2.322449,2.322449,29.44824647066886,73.85666,70.17896270751953,57.987674713134766,0.9596254036418227,96,0.0,2.32244904715064,64.6442676202437,54.06425221912019,0.16366517543792725,policy_specific,36,64.6442676202437,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_8251|policy_specific,layer_24_feature_8251,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,15953,198,0.06848841231407818,1.063488,1.063488,15.527999723800505,86.894806,69.297607421875,25.7625789642334,0.9684575222437954,95,0.0,1.0634880474965411,64.5515243123865,55.728818706739204,0.13667695224285126,policy_specific,37,64.5515243123865,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_15953|policy_specific,layer_24_feature_15953,,discrimination,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,8886,737,0.25492909028017985,5.1753254,5.1753254,20.3010383098711,102.69034,86.52914428710938,64.86920166015625,0.8744759547360221,190,95.88622093200684,5.17532522807852,64.47034825127416,57.49414700959339,0.10820790380239487,policy_specific,38,64.47034825127416,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_8886|policy_specific,layer_24_feature_8886,,interpretability,0.49726027397260275,0.4971751412429379,1.8581751773231907,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,1045,462,0.15980629539951574,2.2872057,2.2872057,14.312363661728897,86.86198,76.63639831542969,40.55891418457031,0.9216200336539677,144,86.86197662353516,2.287205815191543,64.38941940787917,22.466509800282612,0.6510838270187378,policy_specific,39,64.38941940787917,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_1045|policy_specific,layer_24_feature_1045,,discrimination,0.52,0.5,0.5296461989239949,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,15899,938,0.324455205811138,15.651876,15.651876,48.24048424173774,99.69438,95.13560485839844,89.4434585571289,0.8020435701337446,213,87.4395871324604,15.65187624308198,64.26836260409966,10.029091174211626,0.8439497947692871,policy_specific,40,64.26836260409966,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_15899|policy_specific,layer_24_feature_15899,,interpretability,0.5383561643835617,0.480225988700565,1.6250087001867461,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,4816,516,0.17848495330335523,9.502531,9.502531,53.23995806080426,84.40962,77.03337097167969,69.90768432617188,0.852744645071082,166,0.0,9.50253142835524,63.2840733509994,46.504219533539015,0.2651512920856476,policy_specific,41,63.2840733509994,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_4816|policy_specific,layer_24_feature_4816,,interpretability,0.5,0.5,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,1866,895,0.3095814597025251,5.162864,5.162864,16.67691602653631,98.19955,89.36558532714844,77.60733795166016,0.8709046069508773,224,87.92569817437067,5.162864006831546,61.69965697439927,15.84693564071941,0.7431600689888,policy_specific,42,61.69965697439927,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_1866|policy_specific,layer_24_feature_1866,,interpretability,0.4945205479452055,0.4901129943502825,0.0,,,,,,,
google/gemma-2-9b,gemma-scope-9b-pt-res-canonical,42,0.5853658536585366,mid,24,11245,579,0.20027672085783466,5.7672997,5.7672997,28.796655737262522,85.902054,76.89437866210938,67.1268081665039,0.8893735425486937,179,85.90205383300781,5.767299782730889,61.49422465126146,57.490985031558075,0.06509944051504135,policy_specific,43,61.49422465126146,google/gemma-2-9b|gemma-scope-9b-pt-res-canonical|layer_24|feature_11245|policy_specific,layer_24_feature_11245,,interpretability,0.4986301369863014,0.5,0.0,,,,,,,
